order_id,order_date,customer_id,customer_name,city,state,region,product_id,product,category,quantity,unit_price,cost_price,discount_pct,discount_amount,shipping_cost,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,payment_mode,status,delivery_days,warehouse
O0001415,2026-05-12,C02182,Sneha Verma,Noida,Uttar Pradesh,North,P0017,Keyboard 1,Electronics,5,55039.39,37324.0,5,13759.85,148.95,275196.95,261437.1,186768.95,74668.15,28.56,UPI,Delivered,7.0,WH-West
O0001937,2026-05-12,C00369,Nisha Patel,Bengaluru,Karnataka,South,P0055,T-Shirt 3,Fashion,4,2617.0,1584.13,30,3140.4,445.4,10468.0,7327.6,6781.92,545.68,7.45,Credit Card,Delivered,3.0,WH-East
O0003118,2026-05-12,C02405,Ananya Kumar,Surat,Gujarat,West,P0128,Cricket Bat 4,Sports,3,8906.16,5476.37,0,0.0,184.06,26718.48,26718.48,16613.17,10105.31,37.82,Net Banking,Delivered,2.0,WH-North
O0005679,2026-05-12,C02138,Vivaan Kumar,New Delhi,Delhi,North,P0060,Jeans 4,Fashion,2,740.62,440.31,25,370.31,220.88,1481.24,1110.93,1101.5,9.43,0.85,Debit Card,Delivered,4.0,WH-West
O0006475,2026-05-12,C01650,Sneha Saini,Mysuru,Karnataka,South,P0072,Backpack 4,Fashion,5,5604.12,4266.69,0,0.0,326.85,28020.6,28020.6,21660.3,6360.3,22.7,Debit Card,Delivered,3.0,WH-East
O0008331,2026-05-12,C00529,Arjun Patel,Indore,Madhya Pradesh,West,P0127,Cricket Bat 3,Sports,5,10561.38,8442.05,5,2640.34,389.03,52806.9,50166.56,42599.28,7567.28,15.08,UPI,Delivered,7.0,WH-South
O0010706,2026-05-12,C02548,Karan Yadav,Kota,Rajasthan,North,P0085,Moisturizer 1,Beauty,4,3174.73,1831.58,20,2539.78,327.73,12698.92,0.0,7654.05,-7654.05,0.0,Debit Card,Returned,2.0,WH-East
O0011433,2026-05-12,C02589,Aarav Singh,Pune,Maharashtra,West,P0103,Data Science Book 3,Books,5,1931.79,1342.16,10,965.9,233.48,9658.95,8693.05,6944.28,1748.77,20.12,Net Banking,Delivered,8.0,WH-North
O0012670,2026-05-12,C00900,Neha Kumar,Vadodara,Gujarat,West,P0005,Smartphone 1,Electronics,5,17721.87,10492.71,20,17721.87,125.08,88609.35,70887.48,52588.63,18298.85,25.81,UPI,Delivered,4.0,WH-West
O0013703,2026-05-12,C00536,Aisha Jain,Hyderabad,Telangana,South,P0014,Monitor 2,Electronics,1,52391.12,34842.03,5,2619.56,380.06,52391.12,49771.56,35222.09,14549.47,29.23,UPI,Delivered,7.0,WH-West
O0014010,2026-05-12,C00322,Nisha Yadav,Kolkata,West Bengal,East,P0076,Watch 4,Fashion,2,5768.23,3715.73,10,1153.65,382.19,11536.46,10382.81,7813.65,2569.16,24.74,Debit Card,Delivered,6.0,WH-South
O0014220,2026-05-12,C02474,Meera Patel,Hyderabad,Telangana,South,P0036,Mixer 4,Home,3,9119.04,6545.86,0,0.0,403.44,27357.12,27357.12,20041.02,7316.1,26.74,Credit Card,Delivered,6.0,WH-East
O0014763,2026-05-12,C02531,Ananya Kumar,Coimbatore,Tamil Nadu,South,P0112,Fiction Book 4,Books,5,1399.74,1043.32,20,1399.74,257.89,6998.7,5598.96,5474.49,124.47,2.22,Net Banking,Delivered,2.0,WH-West
O0015419,2026-05-12,C02931,Arjun Mishra,Mysuru,Karnataka,South,P0099,Programming Book 3,Books,1,1849.19,1156.18,15,277.38,420.74,1849.19,1571.81,1576.92,-5.11,-0.33,Wallet,Delivered,8.0,WH-West
O0016706,2026-05-12,C01312,Vivaan Sharma,Chennai,Tamil Nadu,South,P0082,Shampoo 2,Beauty,5,2067.62,1644.25,15,1550.72,204.58,10338.1,8787.38,8425.83,361.55,4.11,Debit Card,Delivered,1.0,WH-East
O0000288,2026-05-13,C00962,Ananya Saini,Udaipur,Rajasthan,North,P0088,Moisturizer 4,Beauty,4,2417.01,1543.4,15,1450.21,253.91,9668.04,8217.83,6427.51,1790.32,21.79,Debit Card,Delivered,4.0,WH-North
O0000839,2026-05-13,C01135,Aarav Saini,Mumbai,Maharashtra,West,P0077,Face Wash 1,Beauty,1,426.14,264.85,20,85.23,150.63,426.14,340.91,415.48,-74.57,-21.87,Debit Card,Shipped,,WH-West
O0001823,2026-05-13,C01044,Mohit Prajapat,Jaipur,Rajasthan,North,P0049,Storage Box 1,Home,1,14953.01,10779.53,10,1495.3,413.53,14953.01,13457.71,11193.06,2264.65,16.83,Credit Card,Delivered,7.0,WH-East
O0001893,2026-05-13,C00449,Riya Mishra,Kolkata,West Bengal,East,P0016,Monitor 4,Electronics,2,25522.25,18810.9,10,5104.45,330.77,51044.5,45940.05,37952.57,7987.48,17.39,UPI,Delivered,7.0,WH-South
O0002038,2026-05-13,C00093,Isha Saini,Kolkata,West Bengal,East,P0009,Tablet 1,Electronics,2,51177.87,31098.39,0,0.0,242.74,102355.74,102355.74,62439.52,39916.22,39.0,Debit Card,Delivered,5.0,WH-North
O0002972,2026-05-13,C00120,Riya Singh,Jodhpur,Rajasthan,North,P0083,Shampoo 3,Beauty,1,1677.51,1191.56,15,251.63,388.61,1677.51,1425.88,1580.17,-154.29,-10.82,UPI,Delivered,2.0,WH-West
O0004712,2026-05-13,C00233,Neha Agarwal,Hyderabad,Telangana,South,P0023,Mouse 3,Electronics,5,22484.03,14676.32,0,0.0,443.79,112420.15,112420.15,73825.39,38594.76,34.33,Debit Card,Delivered,4.0,WH-West
O0005781,2026-05-13,C01968,Rahul Yadav,Kolkata,West Bengal,East,P0110,Fiction Book 2,Books,2,557.38,453.36,15,167.21,386.93,1114.76,947.55,1293.65,-346.1,-36.53,Wallet,Delivered,8.0,WH-West
O0006018,2026-05-13,C01905,Priya Kumar,New Delhi,Delhi,North,P0126,Cricket Bat 2,Sports,4,6900.97,4181.4,0,0.0,400.32,27603.88,27603.88,17125.92,10477.96,37.96,Cash on Delivery,Delivered,3.0,WH-North
O0008635,2026-05-13,C02598,Mohit Jain,Bhopal,Madhya Pradesh,West,P0013,Monitor 1,Electronics,3,18351.82,13753.05,5,2752.77,315.93,55055.46,0.0,41575.08,-41575.08,0.0,Credit Card,Cancelled,,WH-West
O0009322,2026-05-13,C00312,Karan Prajapat,Hyderabad,Telangana,South,P0029,Air Purifier 1,Home,2,1063.31,656.33,0,0.0,418.62,2126.62,2126.62,1731.28,395.34,18.59,Debit Card,Delivered,5.0,WH-North
O0010113,2026-05-13,C01490,Ananya Mishra,Hyderabad,Telangana,South,P0071,Backpack 3,Fashion,2,407.11,244.85,10,81.42,133.46,814.22,732.8,623.16,109.64,14.96,Debit Card,Delivered,8.0,WH-West
O0011561,2026-05-13,C01277,Priya Mishra,Ahmedabad,Gujarat,West,P0056,T-Shirt 4,Fashion,1,3278.9,1869.79,10,327.89,162.36,3278.9,2951.01,2032.15,918.86,31.14,Cash on Delivery,Delivered,6.0,WH-East
O0011775,2026-05-13,C00064,Ananya Singh,Kolkata,West Bengal,East,P0111,Fiction Book 3,Books,2,1127.47,848.61,10,225.49,441.07,2254.94,2029.45,2138.29,-108.84,-5.36,UPI,Delivered,2.0,WH-East
O0012393,2026-05-13,C02807,Vivaan Saini,Udaipur,Rajasthan,North,P0102,Data Science Book 2,Books,5,594.39,471.71,0,0.0,248.29,2971.95,0.0,2606.84,-2606.84,0.0,Net Banking,Cancelled,,WH-East
O0012455,2026-05-13,C02211,Rohan Gupta,New Delhi,Delhi,North,P0022,Mouse 2,Electronics,1,8819.37,6210.06,5,440.97,238.58,8819.37,8378.4,6448.64,1929.76,23.03,Credit Card,Delivered,1.0,WH-South
O0013897,2026-05-13,C01539,Priya Saini,Pune,Maharashtra,West,P0084,Shampoo 4,Beauty,1,4546.01,3346.65,10,454.6,363.18,4546.01,4091.41,3709.83,381.58,9.33,UPI,Delivered,3.0,WH-South
O0016985,2026-05-13,C00460,Nisha Verma,Surat,Gujarat,West,P0003,Laptop 3,Electronics,1,50538.33,30025.7,25,12634.58,145.79,50538.33,37903.75,30171.49,7732.26,20.4,Debit Card,Delivered,4.0,WH-East
O0017138,2026-05-13,C01416,Mohit Saini,Mumbai,Maharashtra,West,P0030,Air Purifier 2,Home,1,9869.22,6560.71,20,1973.84,316.87,9869.22,7895.38,6877.58,1017.8,12.89,Net Banking,Delivered,8.0,WH-West
O0017786,2026-05-13,C02322,Kavya Sharma,Bengaluru,Karnataka,South,P0027,Headphones 3,Electronics,4,64960.46,47102.9,0,0.0,437.57,259841.84,259841.84,188849.17,70992.67,27.32,Credit Card,Delivered,7.0,WH-East
O0017890,2026-05-13,C02050,Arjun Verma,Kota,Rajasthan,North,P0025,Headphones 1,Electronics,5,44154.0,33560.38,10,22077.0,229.13,220770.0,198693.0,168031.03,30661.97,15.43,Cash on Delivery,Shipped,,WH-North
O0018129,2026-05-13,C02515,Arjun Verma,Surat,Gujarat,West,P0070,Backpack 2,Fashion,3,2869.59,2297.17,10,860.88,415.26,8608.77,7747.89,7306.77,441.12,5.69,UPI,Delivered,7.0,WH-South
O0018413,2026-05-13,C02495,Meera Singh,Hyderabad,Telangana,South,P0110,Fiction Book 2,Books,4,1885.6,1539.27,5,377.12,165.67,7542.4,7165.28,6322.75,842.53,11.76,Credit Card,Delivered,2.0,WH-South
O0018860,2026-05-13,C02781,Nisha Joshi,Indore,Madhya Pradesh,West,P0131,Dumbbells 3,Sports,1,946.37,583.91,20,189.27,372.51,946.37,757.1,956.42,-199.32,-26.33,Debit Card,Delivered,3.0,WH-North
O0019321,2026-05-13,C00396,Riya Prajapat,Lucknow,Uttar Pradesh,North,P0115,Yoga Mat 3,Sports,1,1359.44,812.01,10,135.94,329.9,1359.44,1223.5,1141.91,81.59,6.67,UPI,Delivered,8.0,WH-East
O0000453,2026-05-14,C02316,Vivaan Jain,Jaipur,Rajasthan,North,P0052,Storage Box 4,Home,2,14396.08,11167.67,30,8637.65,225.83,28792.16,20154.51,22561.17,-2406.66,-11.94,UPI,Delivered,1.0,WH-South
O0003082,2026-05-14,C01320,Diya Gupta,Mysuru,Karnataka,South,P0061,Sneakers 1,Fashion,5,5243.61,3448.62,5,1310.9,85.95,26218.05,0.0,17329.05,-17329.05,0.0,Credit Card,Cancelled,,WH-West
O0003258,2026-05-14,C01211,Meera Singh,New Delhi,Delhi,North,P0068,Jacket 4,Fashion,2,5297.6,3191.44,0,0.0,370.41,10595.2,10595.2,6753.29,3841.91,36.26,UPI,Delivered,3.0,WH-North
O0003683,2026-05-14,C00635,Vivaan Saini,Jaipur,Rajasthan,North,P0097,Programming Book 1,Books,4,1995.64,1455.62,10,798.26,233.45,7982.56,7184.3,6055.93,1128.37,15.71,UPI,Delivered,7.0,WH-West
O0003889,2026-05-14,C00179,Priya Joshi,Nagpur,Maharashtra,West,P0078,Face Wash 2,Beauty,5,2673.45,2178.97,10,1336.72,219.27,13367.25,12030.53,11114.12,916.41,7.62,Debit Card,Delivered,1.0,WH-West
O0003982,2026-05-14,C00775,Pooja Jain,Udaipur,Rajasthan,North,P0027,Headphones 3,Electronics,5,41684.97,30959.01,5,10421.24,77.38,208424.85,198003.61,154872.43,43131.18,21.78,Cash on Delivery,Delivered,4.0,WH-South
O0004831,2026-05-14,C02919,Aarav Singh,New Delhi,Delhi,North,P0101,Data Science Book 1,Books,1,2283.54,1596.01,5,114.18,362.95,2283.54,2169.36,1958.96,210.4,9.7,UPI,Delivered,5.0,WH-South
O0005751,2026-05-14,C01239,Rahul Singh,Jaipur,Rajasthan,North,P0075,Watch 3,Fashion,1,4057.94,2261.83,5,202.9,427.64,4057.94,0.0,2689.47,-2689.47,0.0,UPI,Returned,5.0,WH-East
O0006215,2026-05-14,C02187,Sneha Gupta,Indore,Madhya Pradesh,West,P0004,Laptop 4,Electronics,1,23379.02,16136.04,5,1168.95,302.13,23379.02,22210.07,16438.17,5771.9,25.99,Net Banking,Delivered,1.0,WH-South
O0007411,2026-05-14,C01865,Sneha Jain,Udaipur,Rajasthan,North,P0030,Air Purifier 2,Home,1,12329.72,8942.91,10,1232.97,365.75,12329.72,11096.75,9308.66,1788.09,16.11,Debit Card,Delivered,1.0,WH-South
O0007902,2026-05-14,C02760,Priya Singh,Kolkata,West Bengal,East,P0089,Perfume 1,Beauty,5,4334.35,2847.0,0,0.0,112.89,21671.75,21671.75,14347.89,7323.86,33.79,UPI,Delivered,8.0,WH-North
O0008244,2026-05-14,C00173,Mohit Gupta,Bengaluru,Karnataka,South,P0038,Vacuum Cleaner 2,Home,2,13370.46,9963.74,15,4011.14,272.51,26740.92,22729.78,20199.99,2529.79,11.13,Cash on Delivery,Shipped,,WH-South
O0008330,2026-05-14,C01177,Isha Sharma,Pune,Maharashtra,West,P0063,Sneakers 3,Fashion,1,7177.68,4795.68,0,0.0,185.47,7177.68,7177.68,4981.15,2196.53,30.6,Cash on Delivery,Delivered,8.0,WH-South
O0010472,2026-05-14,C01219,Aarav Kumar,Bhopal,Madhya Pradesh,West,P0009,Tablet 1,Electronics,2,20279.24,15639.59,5,2027.92,372.31,40558.48,0.0,31651.49,-31651.49,0.0,Cash on Delivery,Cancelled,,WH-North
O0011093,2026-05-14,C01956,Aisha Singh,Bengaluru,Karnataka,South,P0074,Watch 2,Fashion,3,2637.87,1830.61,25,1978.4,239.5,7913.61,5935.21,5731.33,203.88,3.44,Credit Card,Delivered,3.0,WH-West
O0013398,2026-05-14,C02108,Pooja Yadav,Coimbatore,Tamil Nadu,South,P0024,Mouse 4,Electronics,3,43969.94,25604.73,0,0.0,306.11,131909.82,0.0,77120.3,-77120.3,0.0,Debit Card,Cancelled,,WH-South
O0013569,2026-05-14,C01386,Kavya Patel,New Delhi,Delhi,North,P0045,Lamp 1,Home,1,10494.77,7803.51,10,1049.48,136.63,10494.77,9445.29,7940.14,1505.15,15.94,UPI,Delivered,7.0,WH-East
O0014234,2026-05-14,C00367,Riya Mishra,Lucknow,Uttar Pradesh,North,P0074,Watch 2,Fashion,4,2591.59,1798.27,0,0.0,169.47,10366.36,10366.36,7362.55,3003.81,28.98,Debit Card,Shipped,,WH-South
O0017013,2026-05-14,C01385,Neha Yadav,Kolkata,West Bengal,East,P0010,Tablet 2,Electronics,2,21867.12,17419.78,0,0.0,209.86,43734.24,43734.24,35049.42,8684.82,19.86,UPI,Delivered,8.0,WH-North
O0017425,2026-05-14,C01352,Aarav Mehta,Ahmedabad,Gujarat,West,P0028,Headphones 4,Electronics,1,34945.29,27150.74,10,3494.53,55.68,34945.29,31450.76,27206.42,4244.34,13.5,UPI,Delivered,5.0,WH-West
O0018047,2026-05-14,C02947,Neha Sharma,Kolkata,West Bengal,East,P0011,Tablet 3,Electronics,4,50979.88,30642.9,20,40783.9,117.84,203919.52,163135.62,122689.44,40446.18,24.79,Credit Card,Delivered,4.0,WH-North
O0019498,2026-05-14,C00866,Vivaan Mishra,Chennai,Tamil Nadu,South,P0118,Running Shoes 2,Sports,1,6909.67,5359.89,25,1727.42,132.77,6909.67,5182.25,5492.66,-310.41,-5.99,Net Banking,Delivered,6.0,WH-East
O0003510,2026-05-15,C02904,Mohit Mishra,Kanpur,Uttar Pradesh,North,P0096,Sunscreen 4,Beauty,1,4058.46,2334.66,10,405.85,58.74,4058.46,3652.61,2393.4,1259.21,34.47,UPI,Delivered,6.0,WH-South
O0004333,2026-05-15,C02470,Aisha Jain,Coimbatore,Tamil Nadu,South,P0124,Football 4,Sports,2,2947.03,2234.28,0,0.0,443.84,5894.06,5894.06,4912.4,981.66,16.66,Debit Card,Delivered,6.0,WH-East
O0004488,2026-05-15,C02064,Aisha Mishra,Kolkata,West Bengal,East,P0079,Face Wash 3,Beauty,4,4852.94,3050.38,5,970.59,417.1,19411.76,18441.17,12618.62,5822.55,31.57,Debit Card,Shipped,,WH-West
O0005108,2026-05-15,C02789,Aarav Patel,Hyderabad,Telangana,South,P0014,Monitor 2,Electronics,2,49929.69,33576.63,10,9985.94,190.49,99859.38,89873.44,67343.75,22529.69,25.07,UPI,Delivered,2.0,WH-West
O0006407,2026-05-15,C02906,Ananya Singh,Surat,Gujarat,West,P0058,Jeans 2,Fashion,5,4060.61,2762.64,20,4060.61,89.69,20303.05,16242.44,13902.89,2339.55,14.4,Credit Card,Delivered,2.0,WH-West
O0006692,2026-05-15,C02351,Kavya Yadav,Kolkata,West Bengal,East,P0015,Monitor 3,Electronics,3,11824.0,7713.69,10,3547.2,417.53,35472.0,31924.8,23558.6,8366.2,26.21,UPI,Delivered,5.0,WH-East
O0007212,2026-05-15,C01206,Vivaan Mehta,Coimbatore,Tamil Nadu,South,P0123,Football 3,Sports,1,11043.34,8296.28,0,0.0,371.05,11043.34,11043.34,8667.33,2376.01,21.52,Wallet,Delivered,6.0,WH-East
O0007318,2026-05-15,C00043,Riya Yadav,Noida,Uttar Pradesh,North,P0061,Sneakers 1,Fashion,3,1222.89,883.41,10,366.87,74.52,3668.67,3301.8,2724.75,577.05,17.48,Debit Card,Delivered,4.0,WH-South
O0008384,2026-05-15,C01520,Aarav Sharma,New Delhi,Delhi,North,P0073,Watch 1,Fashion,2,4874.31,3391.18,0,0.0,370.36,9748.62,9748.62,7152.72,2595.9,26.63,Debit Card,Delivered,4.0,WH-West
O0008858,2026-05-15,C02189,Karan Mishra,Hyderabad,Telangana,South,P0110,Fiction Book 2,Books,1,1912.21,1441.79,15,286.83,211.68,1912.21,1625.38,1653.47,-28.09,-1.73,Cash on Delivery,Delivered,1.0,WH-North
O0008925,2026-05-15,C01731,Priya Verma,Pune,Maharashtra,West,P0024,Mouse 4,Electronics,1,57220.33,40127.74,15,8583.05,248.18,57220.33,48637.28,40375.92,8261.36,16.99,UPI,Delivered,2.0,WH-West
O0011240,2026-05-15,C01606,Priya Agarwal,Mumbai,Maharashtra,West,P0014,Monitor 2,Electronics,2,20787.93,13256.78,10,4157.59,438.78,41575.86,37418.27,26952.34,10465.93,27.97,Debit Card,Delivered,5.0,WH-West
O0014713,2026-05-15,C02847,Arjun Kumar,Bhopal,Madhya Pradesh,West,P0069,Backpack 1,Fashion,3,3828.7,3033.47,20,2297.22,263.07,11486.1,9188.88,9363.48,-174.6,-1.9,Cash on Delivery,Delivered,8.0,WH-East
O0016133,2026-05-15,C02256,Arjun Jain,Hyderabad,Telangana,South,P0036,Mixer 4,Home,1,2062.66,1191.48,10,206.27,66.91,2062.66,1856.39,1258.39,598.0,32.21,Debit Card,Delivered,4.0,WH-West
O0016834,2026-05-15,C02321,Arjun Agarwal,Nagpur,Maharashtra,West,P0127,Cricket Bat 3,Sports,4,10923.72,7242.82,5,2184.74,321.97,43694.88,41510.14,29293.25,12216.89,29.43,Cash on Delivery,Shipped,,WH-East
O0017039,2026-05-15,C00254,Ananya Mehta,Lucknow,Uttar Pradesh,North,P0102,Data Science Book 2,Books,2,2135.67,1702.62,0,0.0,222.67,4271.34,4271.34,3627.91,643.43,15.06,Debit Card,Delivered,4.0,WH-West
O0018522,2026-05-15,C00190,Nisha Verma,Coimbatore,Tamil Nadu,South,P0005,Smartphone 1,Electronics,2,5127.4,3397.7,20,2050.96,439.33,10254.8,8203.84,7234.73,969.11,11.81,Cash on Delivery,Shipped,,WH-East
O0019297,2026-05-15,C01308,Nisha Jain,Kota,Rajasthan,North,P0080,Face Wash 4,Beauty,4,2983.27,2159.38,5,596.65,228.39,11933.08,11336.43,8865.91,2470.52,21.79,Debit Card,Delivered,8.0,WH-South
O0019771,2026-05-15,C00345,Rohan Sharma,Vadodara,Gujarat,West,P0029,Air Purifier 1,Home,1,17701.55,10228.11,15,2655.23,218.38,17701.55,15046.32,10446.49,4599.83,30.57,Cash on Delivery,Delivered,2.0,WH-North
O0000776,2026-05-16,C02404,Aisha Jain,Udaipur,Rajasthan,North,P0036,Mixer 4,Home,1,15875.62,12884.43,0,0.0,318.38,15875.62,15875.62,13202.81,2672.81,16.84,Net Banking,Delivered,5.0,WH-South
O0000789,2026-05-16,C01493,Pooja Saini,Surat,Gujarat,West,P0083,Shampoo 3,Beauty,1,3588.28,2637.44,15,538.24,124.48,3588.28,3050.04,2761.92,288.12,9.45,UPI,Delivered,7.0,WH-North
O0001767,2026-05-16,C00854,Aisha Agarwal,Kanpur,Uttar Pradesh,North,P0097,Programming Book 1,Books,3,2379.81,1658.01,0,0.0,230.58,7139.43,0.0,5204.61,-5204.61,0.0,Net Banking,Returned,1.0,WH-East
O0006518,2026-05-16,C01567,Ananya Gupta,Mysuru,Karnataka,South,P0112,Fiction Book 4,Books,1,547.57,389.89,15,82.14,216.59,547.57,465.43,606.48,-141.05,-30.31,Credit Card,Processing,,WH-East
O0007754,2026-05-16,C01193,Rahul Gupta,Nagpur,Maharashtra,West,P0058,Jeans 2,Fashion,3,2273.59,1322.28,10,682.08,355.11,6820.77,6138.69,4321.95,1816.74,29.59,Debit Card,Delivered,5.0,WH-South
O0009325,2026-05-16,C01583,Sneha Kumar,Lucknow,Uttar Pradesh,North,P0016,Monitor 4,Electronics,2,22019.98,15684.38,0,0.0,114.12,44039.96,44039.96,31482.88,12557.08,28.51,Net Banking,Delivered,5.0,WH-North
O0009753,2026-05-16,C01635,Rohan Kumar,Bengaluru,Karnataka,South,P0027,Headphones 3,Electronics,4,27482.36,15644.33,5,5496.47,383.57,109929.44,104432.97,62960.89,41472.08,39.71,Credit Card,Delivered,1.0,WH-North
O0010101,2026-05-16,C02879,Meera Yadav,Udaipur,Rajasthan,North,P0116,Yoga Mat 4,Sports,4,965.53,577.66,30,1158.64,142.19,3862.12,2703.48,2452.83,250.65,9.27,UPI,Delivered,1.0,WH-East
O0010407,2026-05-16,C00907,Vivaan Mehta,Lucknow,Uttar Pradesh,North,P0035,Mixer 3,Home,1,9985.08,6839.47,5,499.25,277.89,9985.08,9485.83,7117.36,2368.47,24.97,UPI,Delivered,1.0,WH-South
O0011269,2026-05-16,C02005,Kavya Jain,Hyderabad,Telangana,South,P0105,Business Book 1,Books,1,1851.59,1371.73,10,185.16,203.08,1851.59,1666.43,1574.81,91.62,5.5,UPI,Delivered,4.0,WH-North
O0011971,2026-05-16,C00335,Riya Gupta,New Delhi,Delhi,North,P0018,Keyboard 2,Electronics,5,17404.64,13870.13,0,0.0,298.47,87023.2,87023.2,69649.12,17374.08,19.96,Credit Card,Delivered,6.0,WH-West
O0012238,2026-05-16,C01114,Arjun Agarwal,Jodhpur,Rajasthan,North,P0011,Tablet 3,Electronics,1,8573.97,6968.58,10,857.4,371.26,8573.97,7716.57,7339.84,376.73,4.88,Debit Card,Delivered,2.0,WH-South
O0012643,2026-05-16,C00035,Neha Joshi,Coimbatore,Tamil Nadu,South,P0117,Running Shoes 1,Sports,3,8551.6,5783.0,10,2565.48,329.71,25654.8,23089.32,17678.71,5410.61,23.43,Debit Card,Delivered,4.0,WH-West
O0014436,2026-05-16,C01471,Ananya Joshi,Ahmedabad,Gujarat,West,P0049,Storage Box 1,Home,1,5650.48,4468.5,15,847.57,211.36,5650.48,4802.91,4679.86,123.05,2.56,Debit Card,Delivered,2.0,WH-North
O0015282,2026-05-16,C02126,Ananya Singh,Jodhpur,Rajasthan,North,P0123,Football 3,Sports,2,6875.3,5240.83,15,2062.59,248.6,13750.6,11688.01,10730.26,957.75,8.19,Credit Card,Delivered,1.0,WH-West
O0016383,2026-05-16,C01261,Aisha Mehta,Surat,Gujarat,West,P0106,Business Book 2,Books,1,2380.37,1672.42,5,119.02,93.95,2380.37,2261.35,1766.37,494.98,21.89,Cash on Delivery,Delivered,2.0,WH-South
O0017720,2026-05-16,C02444,Aditya Verma,Kanpur,Uttar Pradesh,North,P0082,Shampoo 2,Beauty,3,881.28,660.87,0,0.0,346.69,2643.84,2643.84,2329.3,314.54,11.9,Debit Card,Delivered,5.0,WH-South
O0019449,2026-05-16,C02176,Mohit Jain,Lucknow,Uttar Pradesh,North,P0046,Lamp 2,Home,4,5444.3,3303.94,0,0.0,89.81,21777.2,21777.2,13305.57,8471.63,38.9,Wallet,Delivered,5.0,WH-East
O0001688,2026-05-17,C01580,Aarav Saini,Bhopal,Madhya Pradesh,West,P0122,Football 2,Sports,3,11700.79,8328.9,20,7020.47,309.52,35102.37,0.0,25296.22,-25296.22,0.0,UPI,Cancelled,,WH-North
O0001766,2026-05-17,C00165,Aditya Mishra,Coimbatore,Tamil Nadu,South,P0063,Sneakers 3,Fashion,2,7019.92,3961.68,0,0.0,89.76,14039.84,0.0,8013.12,-8013.12,0.0,UPI,Returned,5.0,WH-South
O0002406,2026-05-17,C00266,Rohan Verma,Ahmedabad,Gujarat,West,P0079,Face Wash 3,Beauty,2,2493.26,1561.43,15,747.98,447.02,4986.52,4238.54,3569.88,668.66,15.78,UPI,Delivered,2.0,WH-North
O0003013,2026-05-17,C02390,Aisha Verma,Bhopal,Madhya Pradesh,West,P0054,T-Shirt 2,Fashion,3,6757.06,4922.04,10,2027.12,240.63,20271.18,18244.06,15006.75,3237.31,17.74,Cash on Delivery,Delivered,2.0,WH-North
O0003825,2026-05-17,C01509,Isha Mishra,Surat,Gujarat,West,P0054,T-Shirt 2,Fashion,1,6931.72,4053.51,20,1386.34,266.65,6931.72,5545.38,4320.16,1225.22,22.09,Cash on Delivery,Delivered,2.0,WH-West
O0003885,2026-05-17,C01810,Aditya Yadav,New Delhi,Delhi,North,P0108,Business Book 4,Books,4,604.97,399.63,25,604.97,373.8,2419.88,1814.91,1972.32,-157.41,-8.67,Debit Card,Delivered,3.0,WH-East
O0004341,2026-05-17,C00276,Pooja Patel,Lucknow,Uttar Pradesh,North,P0062,Sneakers 2,Fashion,4,1720.51,1026.67,10,688.2,423.83,6882.04,6193.84,4530.51,1663.33,26.85,Debit Card,Delivered,3.0,WH-West
O0005375,2026-05-17,C00602,Sneha Jain,Mumbai,Maharashtra,West,P0041,Coffee Maker 1,Home,2,6881.26,4690.04,0,0.0,351.46,13762.52,13762.52,9731.54,4030.98,29.29,Debit Card,Delivered,3.0,WH-East
O0007722,2026-05-17,C01099,Aisha Joshi,Jodhpur,Rajasthan,North,P0091,Perfume 3,Beauty,4,1006.75,654.93,5,201.35,330.73,4027.0,3825.65,2950.45,875.2,22.88,UPI,Shipped,,WH-West
O0007933,2026-05-17,C02752,Arjun Mishra,Hyderabad,Telangana,South,P0125,Cricket Bat 1,Sports,4,8855.77,5272.88,10,3542.31,69.89,35423.08,31880.77,21161.41,10719.36,33.62,Debit Card,Delivered,1.0,WH-West
O0008613,2026-05-17,C00608,Vivaan Agarwal,Bhopal,Madhya Pradesh,West,P0014,Monitor 2,Electronics,1,60474.05,34250.0,20,12094.81,129.73,60474.05,48379.24,34379.73,13999.51,28.94,Wallet,Delivered,1.0,WH-East
O0008677,2026-05-17,C01643,Riya Verma,New Delhi,Delhi,North,P0082,Shampoo 2,Beauty,4,4959.16,3948.37,10,1983.66,381.29,19836.64,17852.98,16174.77,1678.21,9.4,Debit Card,Delivered,8.0,WH-South
O0014583,2026-05-17,C01703,Ananya Mehta,Nagpur,Maharashtra,West,P0045,Lamp 1,Home,1,7637.55,5979.06,20,1527.51,149.01,7637.55,6110.04,6128.07,-18.03,-0.3,UPI,Delivered,6.0,WH-South
O0014745,2026-05-17,C02031,Rahul Sharma,Mumbai,Maharashtra,West,P0001,Laptop 1,Electronics,1,43577.36,35241.45,10,4357.74,116.45,43577.36,39219.62,35357.9,3861.72,9.85,UPI,Delivered,5.0,WH-North
O0015743,2026-05-17,C00355,Meera Mehta,Kolkata,West Bengal,East,P0076,Watch 4,Fashion,1,6216.81,4590.91,30,1865.04,249.79,6216.81,4351.77,4840.7,-488.93,-11.24,UPI,Delivered,4.0,WH-South
